run_id,ALPHA_Q_UPD,TAU_A_START,TAU_A_END,PATIENT_HABIT_STRENGTH,PATIENT_INFO_ASYMMETRY,WAIT_TOLERANCE_A0,score,n_targets_used,n_targets_in,pass_all,capacity_county_last,capacity_county_mean,capacity_primary_last,capacity_primary_mean,capacity_secondary_last,capacity_secondary_mean,capacity_township_last,capacity_township_mean,flow_share_county_mean,flow_share_primary_mean,insurance_county_share_mean,insurance_primary_share_mean,insurance_total_mean,referral_success_rate_mean,severity_county_mean,severity_primary_mean
5,0.20622697848911922,0.3152903534626155,0.04352140955830372,0.369106127443573,0.11773658676431673,6.045648426502035,0.0,6,6,True,1500.0,1500.0,789.3440573788474,783.1926443993189,209.55981064320747,205.9357682296285,579.78424673564,577.2568761696905,0.44268950309895755,0.5573104945026975,0.7688399230428056,0.23116007695719457,189853.08389824588,0.0,0.5856089341488846,0.25117031046923644
7,0.23733159650932212,0.3076752762621943,0.05249254422925978,0.246825036641614,0.09641673711330555,9.699449433266192,0.0,6,6,True,1200.0,1200.0,758.4894407708161,761.2876901927124,159.28988077081596,164.36861019271194,599.1995600000001,596.9190800000003,0.4000312247402525,0.5999687728182158,0.7386298560917962,0.2613701439082037,177825.64688734547,0.0,0.6000983792366528,0.2506936458402165
8,0.2355388195522616,0.2614594982861431,0.05341546351313467,0.35480792271233613,0.08122223303951567,7.999902100926912,0.0,6,6,True,1500.0,1500.0,762.1638258797643,743.0046249157534,200.77130987976426,181.61210891575462,561.3925160000001,561.392516,0.44438413746490085,0.5556158601319331,0.7698349738307847,0.23016502616921586,189687.04098130311,0.0,0.5840833519228303,0.2513204944917299
10,0.213394895394058,0.27308253522639886,0.052735988402676855,0.38339468104384533,0.11360923715007056,6.886150204557589,0.0,6,6,True,1410.0,1410.0,780.723476344713,776.9357437625878,216.4268877047131,196.3070175737873,564.29658864,580.6287261887993,0.41052131348865745,0.5894786840666559,0.7467591111968107,0.253240888803189,179903.18323645805,0.0,0.5968068564567358,0.2504819933704645
15,0.22634387911969864,0.2650305462186263,0.030019728283803337,0.25520309626229015,0.09727479965513028,7.5174652066931955,0.0,6,6,True,1500.0,1500.0,739.4066650702174,744.1141555545586,169.11710507021746,175.98459555455932,570.2895599999999,568.1295599999991,0.4211581460390291,0.5788418515427001,0.7541062031394072,0.24589379686059257,183549.59752334698,0.0,0.5916729779606837,0.2506110402642105
17,0.2374980612804599,0.28144264400285,0.03215085962720155,0.24661661838038196,0.1345135067304275,6.7589035963017,0.0,6,6,True,1500.0,1500.0,774.8863361898798,760.2468379710613,232.8,215.4439406456001,542.0863361898797,544.8028973254605,0.42169676245515086,0.5783032351331904,0.7548963090330574,0.2451036909669428,184954.41596539383,0.0,0.5955398645966803,0.2518461175986698
21,0.25926744164988624,0.2872825863452119,0.04630429377690687,0.37688898813556304,0.07342582060132294,8.977918010968043,0.0,6,6,True,1500.0,1500.0,795.6150684325667,785.2892296393785,172.33291428376657,162.00707549057927,623.2821541488,623.2821541488007,0.44457944988038994,0.5554205477178766,0.7704884123755624,0.22951158762443757,189622.23084210994,0.0,0.5841959692711725,0.24851092987392603
26,0.22680550014341636,0.31251802895369574,0.05783256506101099,0.29127315630952466,0.10705335566993637,6.1095573549262205,0.0,6,6,True,1464.0,1464.0,766.9999942867574,759.932211466336,186.41760868675738,171.0624411303357,580.5823856000001,588.8697703359994,0.42933822395216914,0.5706617736331484,0.7604699634296224,0.2395300365703777,185476.017566593,0.0,0.5910511816716508,0.24943288727138627
35,0.20194362500028903,0.3461453131241742,0.050964807635245316,0.348647357303953,0.05740730310043676,7.3845501166651975,0.0,6,6,True,1500.0,1500.0,761.4351186819733,756.1591713403718,196.16771364197336,190.89176630037255,565.26740504,565.2674050400003,0.4290655570005936,0.5709344406069288,0.759700628665618,0.24029937133438192,187365.28653231022,0.0,0.5897930742001559,0.2502327492800816
39,0.26575726407470807,0.28929300480843717,0.055490736137740096,0.3101561677689609,0.05044402806134414,8.044069482135772,0.0,6,6,True,1410.0,1494.6,732.8308656050472,727.6647455015195,169.5568656050472,164.3907455015192,563.274,563.2739999999993,0.43704811986295217,0.5629518777219228,0.7658148345521283,0.23418516544787188,187064.79861743166,0.0,0.5883585654463495,0.24846078818083175
40,0.20601021404317885,0.25769831037381713,0.0500269312305385,0.3765381536764953,0.0909598725885796,8.903440611149442,0.0,6,6,True,1200.0,1200.0,710.96485752923,723.3400247674201,174.69826800923,187.07343524742086,536.26658952,536.2665895199992,0.4037296999096649,0.59627029762586,0.7411718240100497,0.25882817598995045,176849.80197077582,0.0,0.599046154555348,0.25205968336060297
45,0.22321936150947788,0.33101065525099826,0.0680133039257162,0.31638244214286987,0.08233797291964988,6.4148542731515,0.0,6,6,True,1464.0,1464.0,778.9022726249298,786.7444091117206,179.18027262492976,191.7854491117215,599.722,594.9589600000008,0.4428454082262689,0.5571545893739548,0.7688403974484372,0.23115960255156257,189265.5292059139,0.0,0.5835717859431285,0.25043031600140436
48,0.26472759433668414,0.2689480576375767,0.06684990150304027,0.34488201505606797,0.0726458638229652,7.379499498613717,0.0,6,6,True,1500.0,1500.0,812.3741136419734,805.3072675663228,196.16771364197334,186.8958418675581,616.2064,618.411425698767,0.44003226146210683,0.5599677361509137,0.7677588248256773,0.2322411751743228,189944.48170310401,0.0,0.5883483210030848,0.24966228129639437
50,0.2795037820213916,0.3316626692602346,0.054324234928710136,0.3512455701970467,0.1488872829929258,8.363774293692941,0.0,6,6,True,1500.0,1500.0,793.2514382290585,758.2905085810365,212.25839563121454,180.41066012137478,580.993042597844,577.8798484596607,0.4321880807755556,0.5678119168386179,0.7615140331683405,0.23848596683165954,188266.42652964222,0.0,0.5874075941758652,0.25100296766079794
56,0.22861488544006542,0.28988857084671743,0.0412246962223098,0.223928202787259,0.08812105149466867,9.826699103377017,0.0,6,6,True,1500.0,1500.0,825.1710717075283,816.2431603295636,222.21707170752825,213.27084035800675,602.9540000000001,602.9723199715555,0.4390837493330326,0.5609162482401614,0.7666929650432219,0.23330703495677813,186670.98659451984,0.0,0.5872926396802673,0.2502967853624963
57,0.22620430439079953,0.3233552873647094,0.030620042733207613,0.3879972042457974,0.08765893479988458,7.428090755178463,0.0,6,6,True,1200.0,1200.0,675.5343020162992,686.3543572717676,144.49707711642725,159.71713237189707,531.037224899872,526.6372248998732,0.40712860507869203,0.5928713924612551,0.7438329046235478,0.2561670953764525,177688.80093460347,0.0,0.5965611745207332,0.24926254887072385
58,0.28484093550270395,0.297232212756896,0.05156339677927138,0.22729082640830556,0.07655975131519462,9.438813806636718,0.0,6,6,True,1320.0,1320.0,772.4685738939172,798.8940781991673,178.55746248442728,175.4679949240871,593.91111140949,623.4260832750796,0.41252528432173496,0.5874747132332998,0.7483453806398491,0.2516546193601508,179805.81050703957,0.0,0.5953879300041207,0.24926607281835786
70,0.25966991121897065,0.28858844882999807,0.06732091287633866,0.2849848413149654,0.1013996763560183,6.749261094293974,0.0,6,6,True,1100.8560335999996,1425.1953284159993,797.16608,803.8122253534646,212.47008,219.36550535346439,584.696,584.4467200000005,0.4167874406961159,0.5832125568838009,0.7503989607602545,0.24960103923974594,182838.18556098547,0.0,0.5955007883123458,0.2511862619507188
78,0.2524372452640512,0.28592714502339234,0.033886302566778485,0.3151684369043719,0.13579860660677323,8.238742132279864,0.0,6,6,True,1410.0,1410.0,847.3571159368109,844.9896003932715,149.07470050801084,154.48839050855165,698.2824154288,690.5012098847197,0.4115503595322736,0.5884496380369556,0.7484546588449942,0.2515453411550055,181257.77948501013,0.0,0.5992107149505853,0.24880566024985523
79,0.22446561024384756,0.2815456553719945,0.06166501728449048,0.22742246952198866,0.138075036552657,8.233041055102587,0.0,6,6,True,1500.0,1500.0,781.2136717914952,787.3763700377318,173.49977419149525,176.4237582297309,607.7138976,610.9526118079998,0.44379208938042425,0.5562079082143798,0.769916531342179,0.23008346865782106,189429.00601371302,0.0,0.5856581852928248,0.2494017665495086
96,0.20924531253230103,0.2726722282389759,0.03959794752631143,0.2713586400864642,0.056291648776280824,9.287832328681834,0.0,6,6,True,1500.0,1500.0,773.3420121455842,743.5740663514551,225.6924521455842,191.41427091971616,547.6495600000001,552.1597954317381,0.4392190742979477,0.5607809232994607,0.7672432053847608,0.23275679461523968,188714.67106886365,0.0,0.588349576787872,0.24822310502370817
64,0.21038589486512865,0.2541078507739249,0.059148455748823076,0.2929683103399679,0.06854353743168712,9.168458408441472,4.091714941983509e-06,6,5,False,1500.0,1500.0,759.7863955747733,774.5298864374414,169.85758884197332,186.3210744807043,589.9288067328,588.2088119567367,0.4377129953831188,0.5622870022400277,0.7657645314714457,0.23423546852855437,190247.74124430493,0.0,0.5863410929826134,0.2495614972581428
37,0.26054789850098364,0.34707690699356103,0.03590495621326842,0.3451031677109103,0.08175714326472189,9.758259644042646,1.159173161137572e-05,6,5,False,1200.0,1200.0,824.2684685169027,841.8253566344741,192.16498591905878,202.31049095851307,632.1034825978439,639.5148656759596,0.3983320624751718,0.60166793507866,0.7368119874377653,0.2631880125622343,176762.09394745086,0.0,0.599726401034999,0.2519388459771062
95,0.25368898516612115,0.26028393888566614,0.062081259798037344,0.25499267479828025,0.09570631107202299,8.142347630286887,1.3763424441900567e-05,6,5,False,1200.0,1200.0,793.0205960000001,796.0289464701142,205.70207999999997,221.30022090901116,587.318516,574.7287255611028,0.3981825232144382,0.6018174743334361,0.7377334023405392,0.26226659765946064,176943.49980519552,0.0,0.6025230571017591,0.2502199960326548
25,0.26836828722074013,0.3071234425938202,0.04263754433526105,0.38974787696275703,0.1471832555000565,7.909480463621058,1.4569484484619941e-05,6,5,False,1500.0,1500.0,776.7461732672817,773.0774166687407,172.51913476740967,168.85037816887,604.227038499872,604.2270384998716,0.4441308670594981,0.5558691305506898,0.7700642126795921,0.2299357873204078,190467.4850449686,0.0,0.5847519494160709,0.24930140627156588
92,0.2856013973017497,0.2664235962510682,0.06661401182550983,0.3968954233652261,0.14886492016670833,7.679007091061127,1.8339250207635178e-05,6,5,False,1200.0,1200.0,834.0516424575804,846.2321877822117,185.62572265150038,205.44727336818298,648.4259198060801,640.78491441403,0.3979020438398688,0.6020979537251224,0.7371591585769264,0.2628408414230738,178096.93573046237,0.0,0.6020446675015113,0.2521026068416414
1,0.2416619872545341,0.2510169169457068,0.06300826037014973,0.25972797103991857,0.08684116894884757,6.774645396180297,3.0470712380413853e-05,6,5,False,1200.0,1200.0,754.9789843699275,769.5811009841872,175.70898436992746,189.40870098418657,579.27,580.1723999999988,0.3972957494621801,0.6027042480898415,0.7361566411985039,0.26384335880149584,176896.5040384166,0.0,0.600922779754495,0.2514955869529162
89,0.2631774493863638,0.26003033369897843,0.05579761818781005,0.3645158218783476,0.06977938475583378,6.353368378630504,3.1312437560631934e-05,6,5,False,1500.0,1500.0,824.1229303102544,791.9121010491596,210.41691966704684,189.79795568700712,613.7060106432076,602.1141453621534,0.43896941554145164,0.5610305820810925,0.7668797941067271,0.23312020589327317,190685.33682478726,0.0,0.5879011092696554,0.25023773767848
75,0.23288361934905075,0.2812499749121746,0.0625389310843999,0.26385706838397804,0.11491147892973048,8.207844092500295,5.0883571694846655e-05,6,5,False,1500.0,1500.0,719.2389644654282,726.3305924290765,147.7653644654283,153.86242260469865,571.4735999999999,572.4681698243782,0.44734695253405954,0.5526530450701008,0.7725674770775117,0.22743252292248797,190873.6438493017,0.0,0.5853460089203018,0.2490048232860538
33,0.2586281209608276,0.34488851656245256,0.04987587509536361,0.3877802622113169,0.07870234451893092,6.970452806055725,5.2003198151432006e-05,6,5,False,1500.0,1500.0,814.4011619500152,811.0482842239237,195.45336195001533,190.73728422392495,618.9477999999999,620.3110000000011,0.44366303638969984,0.5563369612251412,0.7697411865281834,0.23025881347181684,190883.20324516585,0.0,0.5848155107992955,0.24977892325724865
28,0.24312763983504163,0.2506401329063654,0.06281851088954356,0.3329873391983375,0.08330013922880215,7.2885447113660895,0.00010292700285403417,6,5,False,1464.0,1464.0,756.5944209946628,762.5095495724272,154.6509257786627,167.61778395642733,601.9434952160001,594.891765616,0.4428859768465012,0.5571140207797831,0.7688886631228182,0.2311113368771818,191242.53975502215,0.0,0.5832473065632456,0.2496376626145844
3,0.2353757187723941,0.3327835046359062,0.04954692569842522,0.26838816770447177,0.0791191614609866,8.65405183908036,0.00011751541652227376,6,5,False,1500.0,1500.0,825.2743162683003,813.6437076652207,192.5360762683002,181.3983976326101,632.73824,632.2453100326098,0.4481744011223568,0.5518255964897815,0.7728203815367618,0.2271796184632384,191327.6788948515,0.0,0.5834367939177207,0.24901944056230643
34,0.2098389488429818,0.3058504185696967,0.04200800538331485,0.36625707127326385,0.0826520619947411,9.1519818888466,0.00012310513202252855,6,5,False,1200.0,1200.0,829.921482879903,831.6932981880068,206.96166766390294,208.7334829720064,622.959815216,622.9598152160014,0.39456444743513536,0.6054355501355286,0.7343165163279474,0.2656834836720524,177383.88381004543,0.0,0.6002626320264671,0.25129616893546664
62,0.2018535221238932,0.3144572295337644,0.041259772868399956,0.3471484070207273,0.0797058117760314,9.287268950355472,0.00017813271455607111,6,5,False,1500.0,1500.0,804.2494717075283,795.2579556231221,222.21707170752825,211.35273962312155,582.0324,583.9052159999993,0.44493675097280233,0.5550632466472373,0.7705171345135255,0.2294828654864747,191634.62250025535,0.0,0.5854293075384286,0.2513960720072674
13,0.2522025139264725,0.324387968939048,0.03436361355312383,0.3902742908908884,0.11351998188501754,9.966026519137824,0.00021936173004966268,6,5,False,1200.0,1200.0,758.0252470323226,756.0170879710793,184.39765082345497,178.30617512613978,573.6275962088677,577.7109128449404,0.39274418748781925,0.6072558100517986,0.7334724110542367,0.26652758894576334,174829.64202804805,0.0,0.6025037027182671,0.25035434212694174
6,0.21915057709472238,0.3135524583540237,0.054692960233461756,0.3555217181146787,0.09798939002624571,8.543977281343523,0.0003079923796352211,6,5,False,1500.0,1500.0,810.2187575067877,810.8355513816928,204.96293350678775,192.98551064569347,605.255824,617.8500407359998,0.4472232047204616,0.5527767929060614,0.771981835264204,0.2280181647357958,192149.39193599686,0.0,0.5826979623038681,0.24974706827560886
23,0.20601491844252887,0.3486288084831578,0.05961626304499487,0.3175050789622769,0.142963487540271,7.811709692179383,0.0003135028148720962,6,5,False,1200.0,1200.0,719.5638752,733.031946433935,206.48987519999997,219.95794643393467,513.0740000000001,513.0740000000004,0.391325861681452,0.6086741358567516,0.7315509714551864,0.26844902854481373,174724.56770438066,0.0,0.6024524790159023,0.2525402246127245
91,0.28592932013835887,0.3347538731353087,0.04990606868025391,0.3274790095413508,0.09916426922779026,8.012872869638075,0.0003348650466647376,6,5,False,1500.0,1500.0,759.9587173652537,761.529630374268,179.88545136721365,180.22186441912189,580.07326599804,581.3077659551468,0.4495885251780717,0.5504114724358601,0.7741297660506703,0.22587023394932942,192241.1996118086,0.0,0.5855091706333072,0.2488140700105781
76,0.2031658191692572,0.25067425211761457,0.06012019816278346,0.289064432190973,0.09291496351900695,8.499501281879091,0.0005144342397963263,6,5,False,1500.0,1500.0,795.488199757113,784.8310299651471,216.206199757113,199.14870196514778,579.2819999999999,585.6823279999991,0.4501821258738846,0.5498178717467282,0.7741309803544664,0.22586901964553355,192777.86133508224,0.0,0.5838703681070228,0.24952580567831986
73,0.2945727223240163,0.282508215640657,0.03207893751730472,0.3091721261259483,0.064070045597303,9.33972311923694,0.0005742905005483405,6,5,False,1200.0,1200.0,787.877030517827,773.9897918486075,183.45703051782698,175.2483518486062,604.4200000000001,598.7414399999999,0.38825990970513424,0.6117400878023267,0.7300081802993202,0.2699918197006797,172054.59194764812,0.0,0.6045093596390722,0.24855412659253662
0,0.2779400559924769,0.31363005742811856,0.06708023399535917,0.3911346798870775,0.07581667858403761,6.766433392843556,0.0005802131592484038,6,5,False,1200.0,1200.0,723.1802513672136,728.3477721487662,179.88545136721362,185.0529721487652,543.2948,543.2948000000011,0.38819952720355594,0.6118004703385769,0.7288493877284742,0.2711506122715257,173861.8454606925,0.0,0.6016383224133021,0.25138175017774916
9,0.23596494703415727,0.2712488278664327,0.054597581197087915,0.336176306294912,0.10047776493243812,8.352834045403856,0.0008564767758523595,6,5,False,1128.0,1128.0,761.3213669459628,774.3580659430153,178.2213669459628,193.3964659430147,583.1,580.9615999999991,0.3856628306069655,0.614337166909115,0.7275545647572099,0.27244543524279025,172031.07079096773,0.0,0.6058347283977537,0.24975717547995455
94,0.28197452644957377,0.3221358002614118,0.06562399331036783,0.22863946523266945,0.1143534478722928,9.958578302825806,0.0009325282346670737,6,5,False,1500.0,1500.0,754.375829722593,729.4200575156648,187.30919122272098,162.35341901579363,567.066638499872,567.0666384998711,0.4518343663071087,0.548165631318318,0.7754927571860493,0.2245072428139512,193740.04325108763,0.0,0.5842130704358889,0.24991454342307962
55,0.22871670574003203,0.30000567413480117,0.043798168623120505,0.3347704669621685,0.12023627877330677,6.308791474289421,0.0009766439218369845,6,5,False,1200.0,1200.0,773.3604421748227,747.5051058377088,188.55425577482262,172.3362154377094,584.8061864,575.1688903999996,0.38469005090665304,0.6153099465979914,0.7272616109575047,0.2727383890424958,170585.1239611156,0.0,0.6050893795521114,0.24988213190604994
41,0.23710634166719285,0.2780677939833583,0.06318823627431888,0.3218121483316453,0.057767114084829686,8.357371298099755,0.000984572350732698,6,5,False,1200.0,1200.0,766.5510896504773,761.6577550248127,199.02795564586216,190.77339417746006,567.523134004615,570.8843608473536,0.3846280331715214,0.6153719643695131,0.7272490775314757,0.27275092246852445,172903.04170293297,0.0,0.6048215218650767,0.2499232865486949
31,0.2203586737004993,0.34836124077157804,0.03135196543064231,0.24275716100295736,0.07843430219022325,9.02689522746227,0.0010060394089373822,6,5,False,1200.0,1200.0,756.9664330050766,729.7328761556103,216.08404740507655,187.15316021961073,540.8823856,542.5797159359997,0.38446135597470066,0.6155386415559113,0.7270940230827234,0.2729059769172765,172274.94977309008,0.0,0.604578831286775,0.2496823597083994
97,0.28740637516175427,0.26688762623933815,0.05864922843060922,0.2798567488530177,0.05043325292846367,9.472115784137825,0.0015730211358940475,6,5,False,1200.0,1200.0,751.3934343588955,748.4576267547315,146.20084021009558,143.26503260593125,605.1925941488,605.1925941488006,0.3805699955580404,0.6194300019567995,0.7240869844277766,0.2759130155722234,170497.74424062748,0.0,0.6065145881217944,0.2476331970689849
67,0.23758258106957428,0.2793164386150464,0.05165823881073725,0.32535369019043936,0.10508648991759355,7.631910844932975,0.0018599111239974654,6,5,False,1200.0,1200.0,770.6915460011186,769.991950920556,185.05754600111857,182.12742095080844,585.634,587.8645299697462,0.37887232455381353,0.6211276729677185,0.7226929485920419,0.2773070514079582,170849.5611743972,0.0,0.6075366004754678,0.2505395867851113
54,0.20946963052372697,0.25576887900831374,0.06295945323871063,0.23941955517120594,0.14773075291900944,9.447496525485532,0.0033904551250300377,6,5,False,1128.0,1128.0,794.4265541288378,781.810987633152,199.4905541288378,192.126094840927,594.936,589.6848927922263,0.37147441096125783,0.6285255865204668,0.717057944703768,0.282942055296232,167335.80136797135,0.0,0.6126516180482757,0.2502661759720764
51,0.2554322875662895,0.3097150983574481,0.04235285566849548,0.30226877563788046,0.13784978514876817,6.975335607985548,0.0035791101945722554,6,5,False,1200.0,1200.0,807.7222956093685,812.5787433899674,162.77539960936855,165.63844578996654,644.946896,646.9402976000008,0.37069152943776595,0.6293084680588497,0.715750404897255,0.2842495951027451,167873.8925210269,0.0,0.6104665688113846,0.25041261197431
