period,treated,unserved_total,outflow_wait,outflow_full,outflow_mismatch,referral_success_rate,county_allocation_ratio,avg_referral_path_length,county_occupancy,secondary_occupancy,township_occupancy,county_inpatient_share,secondary_inpatient_share,township_inpatient_share
149,320,226,12,0,214,0.0,0.5,1.0,0.0,0.595869143737088,0.13514136327748769,0.0,1.0,0.10069444444444445
150,388,149,0,145,4,0.0,0.5,1.0,1.0637289354871478,0.34066300575163344,0.15959336486600434,1.0,1.0,0.12177121771217712
151,391,130,0,89,41,0.0,0.5,1.0,0.9985346472151092,0.6760032995216899,0.21034110685730245,1.0,1.0,0.16194331983805668
152,329,120,0,0,120,0.0,0.5,1.0,0.8004503694562232,0.42462023098571294,0.12154241742395688,1.0,1.0,0.11894273127753303
153,320,128,0,0,128,0.0,0.5,1.0,0.9068287289206862,0.32964119861540225,0.17201898595890605,1.0,1.0,0.17889908256880735
154,304,190,15,0,175,0.0,0.5,1.0,0.0,0.42171919953087644,0.1254274165059226,0.0,1.0,0.08633093525179857
155,378,128,0,128,0,0.0,0.5,1.0,0.9987700760841066,0.4794424761143567,0.19542585499857726,1.0,1.0,0.14396887159533073
156,384,135,0,111,24,0.0,0.5,1.0,1.0638009869991918,0.461963844436662,0.09557517272661328,1.0,1.0,0.1015625
157,395,121,0,0,121,0.0,0.5,1.0,0.8513509349089401,0.6576185730988867,0.13038962005607072,1.0,1.0,0.09926470588235294
158,308,182,0,0,182,0.0,0.5,1.0,0.6271918402114465,0.38903742886869236,0.13932823151964804,1.0,1.0,0.12334801762114538
159,394,124,0,38,86,0.0,0.5,1.0,0.999315810126719,0.6489567355112938,0.1474928308363473,1.0,1.0,0.10861423220973783
160,352,186,0,0,186,0.0,0.5,1.0,0.5080542531263357,0.3787052265665733,0.19924638694931668,1.0,1.0,0.13986013986013987
161,401,145,0,83,62,0.0,0.5,1.0,0.9991657591202041,0.6057730002765935,0.14317965298490976,1.0,1.0,0.10839160839160839
162,342,176,0,0,176,0.0,0.5,1.0,0.6185808840986535,0.35635763025596673,0.17465181845008515,1.0,1.0,0.14979757085020243
163,439,114,0,47,67,0.0,0.5,1.0,0.999944875431583,0.5895011635425886,0.13084995088704895,1.0,1.0,0.09302325581395349
164,277,164,0,0,164,0.0,0.5,1.0,0.3047137497952136,0.4040966433997178,0.09837894707784463,1.0,1.0,0.08482142857142858
165,362,113,0,97,16,0.0,0.5,1.0,0.998650019406514,0.3598859292625286,0.1847440486425098,1.0,1.0,0.14957264957264957
166,396,95,0,26,69,0.0,0.5,1.0,0.9993059455113988,0.41033713834373853,0.14668250249250042,1.0,1.0,0.11693548387096774
167,293,181,0,0,181,0.0,0.5,1.0,0.3525148837203259,0.5789969164154901,0.14868738532435768,1.0,1.0,0.12162162162162163
168,421,127,0,105,22,0.0,0.5,1.0,1.0635814623685853,0.6988275689938596,0.17820354432695396,1.0,1.0,0.11636363636363636
169,384,124,0,5,119,0.0,0.5,1.0,0.998766321712244,0.3301989965345272,0.1855510603495085,1.0,1.0,0.1394422310756972
170,327,243,11,0,232,0.0,0.5,1.0,0.0,0.6470774589822929,0.21041860746861793,0.0,1.0,0.1506849315068493
171,401,182,0,180,2,0.0,0.5,1.0,0.9999561216217709,0.3049985735214699,0.15649105001368754,1.0,1.0,0.12014134275618374
172,410,172,0,146,26,0.0,0.5,1.0,0.9983774576525003,0.4202007295438378,0.23221263642894116,1.0,1.0,0.16896551724137931
173,421,151,0,43,108,0.0,0.5,1.0,0.9984868815029674,0.7894594806838415,0.21049419821203127,1.0,1.0,0.1494661921708185
174,278,216,14,0,202,0.0,0.5,1.0,0.0,0.3690277796692638,0.1814389629350351,0.0,1.0,0.11153846153846154
175,420,144,0,142,2,0.0,0.5,1.0,0.9985741732517788,0.48314893679171883,0.18110553887058586,1.0,1.0,0.13059701492537312
176,373,89,0,68,21,0.0,0.5,1.0,0.9999518764173764,0.6260866375511304,0.19155926454688732,1.0,1.0,0.16355140186915887
177,375,80,0,4,76,0.0,0.5,1.0,0.9946877716086316,0.4065686558502449,0.13741581693383936,1.0,1.0,0.1288888888888889
178,239,206,17,0,189,0.0,0.5,1.0,0.0,0.4440056374375754,0.1830129349735854,0.0,1.0,0.1415525114155251
179,405,96,0,92,4,0.0,0.5,1.0,0.9989666624304041,0.36489915227173964,0.19560474225508037,1.0,1.0,0.16205533596837945
180,397,98,0,71,27,0.0,0.5,1.0,1.0636608207997842,0.5137526984352359,0.15022971671895663,1.0,1.0,0.1375
181,346,125,0,0,125,0.0,0.5,1.0,0.6997980002377328,0.7079393787907319,0.11553818752737328,1.0,1.0,0.11764705882352941
182,419,109,0,18,91,0.0,0.5,1.0,0.99919411717644,0.6158738335993381,0.11030640589098173,1.0,1.0,0.09652509652509653
183,264,226,16,0,210,0.0,0.5,1.0,0.0,0.3364363828403428,0.1251598670361151,0.0,1.0,0.10975609756097561
184,472,176,0,173,3,0.0,0.5,1.0,0.9998483773876674,0.42865905304751717,0.23257171920974057,1.0,1.0,0.12130177514792899
185,438,162,0,136,26,0.0,0.5,1.0,0.9991951405511651,0.5662587391867624,0.17345450540226684,1.0,1.0,0.11295681063122924
186,403,137,0,29,108,0.0,0.5,1.0,1.0627028067697009,0.2918943582048304,0.18516057641383807,1.0,1.0,0.13382899628252787
187,284,187,5,0,182,0.0,0.5,1.0,0.0,0.6835235650088327,0.12623019695426532,0.0,1.0,0.10040160642570281
188,392,142,0,140,2,0.0,0.5,1.0,0.9995220287253362,0.2770429619816074,0.18469214812745602,1.0,1.0,0.1417910447761194
189,374,129,0,102,27,0.0,0.5,1.0,0.9997048368536815,0.661982575849843,0.1530328456772099,1.0,1.0,0.12916666666666668
190,332,100,0,1,99,0.0,0.5,1.0,0.9971308099915392,0.441311800336859,0.11280347822188456,1.0,1.0,0.12041884816753927
191,235,211,15,0,196,0.0,0.5,1.0,0.0,0.5998845331085358,0.15114745201571614,0.0,1.0,0.13170731707317074
192,407,160,0,150,10,0.0,0.5,1.0,1.0631439973781662,0.5865031465515542,0.1926999347767837,1.0,1.0,0.12454212454212454
193,392,134,0,90,44,0.0,0.5,1.0,0.999694487004332,0.5995945896721482,0.19313195325889354,1.0,1.0,0.14122137404580154
194,376,133,0,0,133,0.0,0.5,1.0,0.8739642439205896,0.43718317027540615,0.16377979133028867,1.0,1.0,0.12301587301587301
195,353,177,0,0,177,0.0,0.5,1.0,0.6147669413571702,0.593868719545332,0.10587303380978896,1.0,1.0,0.09848484848484848
196,407,124,0,29,95,0.0,0.5,1.0,0.999122716232142,0.6647022842009376,0.17762382052911654,1.0,1.0,0.14705882352941177
197,313,171,0,0,171,0.0,0.5,1.0,0.44843684016002244,0.379093572921544,0.13022953732684087,1.0,1.0,0.11475409836065574
198,415,138,0,101,37,0.0,0.5,1.0,1.062598688837675,0.5715898189416673,0.1949979002557668,1.0,1.0,0.15357142857142858
199,327,154,0,0,154,0.0,0.5,1.0,0.623007285987145,0.7464917153773531,0.09791629477323169,1.0,1.0,0.09649122807017543
200,364,121,0,56,65,0.0,0.5,1.0,0.9999280096209245,0.48711883135393425,0.11570762792774945,1.0,1.0,0.09055118110236221
201,263,177,0,0,177,0.0,0.5,1.0,0.4453662760678985,0.32230670557114494,0.13549444838841349,1.0,1.0,0.11594202898550725
202,354,120,0,81,39,0.0,0.5,1.0,0.9987677674252015,0.6431238441087226,0.1225961519416555,1.0,1.0,0.10300429184549356
203,401,114,0,0,114,0.0,0.5,1.0,0.9724490082391545,0.6948243275837636,0.21224471284684726,1.0,1.0,0.14772727272727273
204,270,200,14,0,186,0.0,0.5,1.0,0.0,0.439615177502435,0.1828470007537991,0.0,1.0,0.148
205,423,109,0,107,2,0.0,0.5,1.0,0.9998679542509955,0.18639825978529417,0.20226727719314816,1.0,1.0,0.15770609318996415
206,434,133,0,112,21,0.0,0.5,1.0,0.9996479269204119,0.5872633822351159,0.15635217576755472,1.0,1.0,0.12027491408934708
207,428,103,0,7,96,0.0,0.5,1.0,0.8788991128494912,0.7983702459727973,0.16862493084393262,1.0,1.0,0.13602941176470587
208,328,155,0,0,155,0.0,0.5,1.0,0.7122126812518461,0.30845348500892783,0.15475956433889418,1.0,1.0,0.14285714285714285
209,432,109,0,0,109,0.0,0.5,1.0,0.9901795155279858,0.6226415700876611,0.1476597642698447,1.0,1.0,0.0967741935483871
210,283,244,21,0,223,0.0,0.5,1.0,0.0,0.30631533302908287,0.2027911637927502,0.0,1.0,0.1524163568773234
211,462,108,0,106,2,0.0,0.5,1.0,0.9999783916456866,0.501286196007737,0.11164478856016623,1.0,1.0,0.09342560553633218
212,389,35,0,13,22,0.0,0.5,1.0,0.9993130418499581,0.5454360758441265,0.11338824294371148,1.0,1.0,0.10628019323671498
213,353,86,0,0,86,0.0,0.5,1.0,0.7376339877778126,0.5935093783442859,0.09198656483300796,1.0,1.0,0.0995260663507109
214,370,84,0,0,84,0.0,0.5,1.0,0.7546320325139875,0.40353114651420413,0.1011113074394628,1.0,1.0,0.10548523206751055
215,363,71,0,0,71,0.0,0.5,1.0,0.6547167907540096,0.5524883203964108,0.1630136362315153,1.0,1.0,0.14782608695652175
216,369,63,0,22,41,0.0,0.5,1.0,1.063155754392401,0.5442773869222772,0.0979389898512091,1.0,1.0,0.10344827586206896
217,346,156,0,0,156,0.0,0.5,1.0,0.4161870272640364,0.5969849021373435,0.16774866708486816,1.0,1.0,0.15708812260536398
218,450,103,0,69,34,0.0,0.5,1.0,0.9986195153714486,0.6923033522122998,0.10456963054758962,1.0,1.0,0.1
219,387,126,0,5,121,0.0,0.5,1.0,0.9974932672937757,0.35008885798587247,0.10925268922266061,1.0,1.0,0.10460251046025104
220,255,250,15,0,235,0.0,0.5,1.0,0.0,0.7192604269330131,0.12690365211915927,0.0,1.0,0.1141552511415525
221,436,148,0,146,2,0.0,0.5,1.0,0.9993260903004835,0.40270550689077805,0.13400235425924661,1.0,1.0,0.09154929577464789
222,435,84,0,57,27,0.0,0.5,1.0,1.0636065000065773,0.47744603810647196,0.18599288858700905,1.0,1.0,0.13909774436090225
223,324,115,0,0,115,0.0,0.5,1.0,0.7083357864748495,0.7469459498234974,0.07976350025121677,1.0,1.0,0.09134615384615384
224,384,103,0,0,103,0.0,0.5,1.0,0.9285087624249941,0.44625575772976933,0.11591547079736875,1.0,1.0,0.08641975308641975
225,291,127,0,0,127,0.0,0.5,1.0,0.3911610235334082,0.39659664235292624,0.11803811946013522,1.0,1.0,0.11261261261261261
226,424,117,0,94,23,0.0,0.5,1.0,0.9998742361422179,0.5921193494773876,0.17959213607492136,1.0,1.0,0.13857677902621723
227,365,98,0,0,98,0.0,0.5,1.0,0.784717923031171,0.7891731503398265,0.16348640759099478,1.0,1.0,0.13839285714285715
228,414,106,0,4,102,0.0,0.5,1.0,1.060594948468148,0.2831898489222079,0.193871241411511,1.0,1.0,0.14606741573033707
229,275,197,9,0,188,0.0,0.5,1.0,0.0,0.5809527617992163,0.17837439555377055,0.0,1.0,0.15139442231075698
230,464,151,0,145,6,0.0,0.5,1.0,0.9985747902322629,0.4723055140035715,0.23137153471115365,1.0,1.0,0.13479623824451412
231,445,123,0,89,34,0.0,0.5,1.0,0.9987483651559361,0.7813038951166998,0.13617057734881127,1.0,1.0,0.10309278350515463
232,417,108,0,2,106,0.0,0.5,1.0,0.9978285306793953,0.3873183197217102,0.23421260786608933,1.0,1.0,0.15441176470588236
233,246,263,19,0,244,0.0,0.5,1.0,0.0,0.32831327407015465,0.13887678217957794,0.0,1.0,0.13973799126637554
234,490,166,0,165,1,0.0,0.5,1.0,1.0634894020517738,0.6495787553082568,0.18830345048429645,1.0,1.0,0.12058823529411765
235,385,103,0,54,49,0.0,0.5,1.0,0.9998885102392149,0.3296373551318634,0.1699665505294046,1.0,1.0,0.12648221343873517
236,325,119,0,0,119,0.0,0.5,1.0,0.8911885389272207,0.3182509977575739,0.10283969543125206,1.0,1.0,0.09216589861751152
237,290,172,0,0,172,0.0,0.5,1.0,0.3181213167755546,0.5826698914742179,0.1110215069608557,1.0,1.0,0.10087719298245613
238,390,88,0,78,10,0.0,0.5,1.0,0.9987042587244467,0.670411660669025,0.13499737724872973,1.0,1.0,0.1016260162601626
239,360,79,0,0,79,0.0,0.5,1.0,0.917619862788249,0.4185516451921957,0.17009616064046557,1.0,1.0,0.15315315315315314
240,325,132,0,0,132,0.0,0.5,1.0,0.521072884665561,0.3728887330189951,0.1295011960446149,1.0,1.0,0.14349775784753363
241,443,80,0,46,34,0.0,0.5,1.0,0.9993273534549303,0.48637718204834784,0.1642939528675215,1.0,1.0,0.13074204946996468
242,377,129,0,0,129,0.0,0.5,1.0,0.7343279380198676,0.7183387930332887,0.11138158063979185,1.0,1.0,0.11764705882352941
243,432,123,0,0,123,0.0,0.5,1.0,0.8021423654198382,0.6766132645580656,0.2172926752889655,1.0,1.0,0.1552346570397112
244,437,124,0,0,124,0.0,0.5,1.0,0.8602651790615461,0.572117745336455,0.11289831081365499,1.0,1.0,0.09124087591240876
245,373,184,0,2,182,0.0,0.5,1.0,0.7250349866088942,0.679456897109229,0.14668874883280136,1.0,1.0,0.11244979919678715
246,415,139,0,0,139,0.0,0.5,1.0,0.8560160654203612,0.5284307732898725,0.15466461419609065,1.0,1.0,0.1263537906137184
247,359,167,0,0,167,0.0,0.5,1.0,0.6264120495075595,0.49136483188550645,0.21046132560009975,1.0,1.0,0.15139442231075698
248,421,71,0,0,71,0.0,0.5,1.0,0.9681870046724721,0.5303563919258776,0.14214234717674135,1.0,1.0,0.10714285714285714
249,323,143,0,0,143,0.0,0.5,1.0,0.5424593819309779,0.5085863301132194,0.132197914797154,1.0,1.0,0.12017167381974249
250,388,76,0,34,42,0.0,0.5,1.0,0.9998737722273535,0.5228008258180815,0.1574325651699688,1.0,1.0,0.11914893617021277
251,323,143,0,0,143,0.0,0.5,1.0,0.5496033719556322,0.47524793851405644,0.1470140648309318,1.0,1.0,0.12053571428571429
252,434,95,0,48,47,0.0,0.5,1.0,1.0632593261844498,0.5686230814605635,0.1966295985832155,1.0,1.0,0.15355805243445692
253,343,192,0,0,192,0.0,0.5,1.0,0.45995212847400013,0.5523869707531976,0.14881897230730512,1.0,1.0,0.12167300380228137
254,442,141,0,79,62,0.0,0.5,1.0,0.9990992543626438,0.5364643867788476,0.105689303056263,1.0,1.0,0.0763888888888889
255,373,129,0,0,129,0.0,0.5,1.0,0.7193407248610915,0.48320284419591214,0.15919357205643886,1.0,1.0,0.14007782101167315
256,431,129,0,10,119,0.0,0.5,1.0,0.9995509367899802,0.4712205159170914,0.17303816943939634,1.0,1.0,0.11578947368421053
257,279,247,18,4,225,0.0,0.5,1.0,0.0,0.6438635488110966,0.10699479138752127,0.0,1.0,0.08695652173913043
258,396,134,0,133,1,0.0,0.5,1.0,0.9084919095812829,0.5541969793027632,0.17394980803354984,1.0,1.0,0.13765182186234817
259,394,100,0,86,14,0.0,0.5,1.0,0.9998906835570055,0.41197244321995863,0.14201779561313727,1.0,1.0,0.12184873949579832
260,409,72,0,16,56,0.0,0.5,1.0,0.9994243984610193,0.6418770605223101,0.1391088116782996,1.0,1.0,0.11764705882352941
261,310,143,0,0,143,0.0,0.5,1.0,0.3522285760720922,0.46465708625855684,0.15413605197820854,1.0,1.0,0.12875536480686695
262,424,46,0,30,16,0.0,0.5,1.0,0.9986709496504609,0.5871321967652159,0.15688693793120112,1.0,1.0,0.1346938775510204
263,384,75,0,0,75,0.0,0.5,1.0,0.9418595953000695,0.5239231516145583,0.1970603549839491,1.0,1.0,0.1572052401746725
264,317,153,0,0,153,0.0,0.5,1.0,0.3738494943673661,0.5279835434270572,0.16136268861490446,1.0,1.0,0.13333333333333333
265,499,48,0,23,25,0.0,0.5,1.0,0.9995544799520998,0.5552734849475951,0.18400441471687837,1.0,1.0,0.12915129151291513
266,402,78,0,0,78,0.0,0.5,1.0,0.7862806240000333,0.7059910963661484,0.10903474843017329,1.0,1.0,0.11158798283261803
267,411,103,0,1,102,0.0,0.5,1.0,0.8093512822692823,0.6423974247134806,0.1183627109248658,1.0,1.0,0.09166666666666666
268,396,103,0,0,103,0.0,0.5,1.0,0.6764173574640088,0.2960554892303215,0.18311099135591893,1.0,1.0,0.1511627906976744
269,455,53,0,0,53,0.0,0.5,1.0,0.9096272752517168,0.5442788392852411,0.22289807511790696,1.0,1.0,0.16666666666666666
270,341,96,0,0,96,0.0,0.5,1.0,0.5304661951028782,0.5940347293232037,0.14916906712794464,1.0,1.0,0.13333333333333333
271,455,33,0,4,29,0.0,0.5,1.0,0.9999894361819958,0.5165234583497719,0.18600562103551133,1.0,1.0,0.13533834586466165
272,352,81,0,0,81,0.0,0.5,1.0,0.7293521508034949,0.5804230547612796,0.1438334950511722,1.0,1.0,0.12206572769953052
273,348,72,0,0,72,0.0,0.5,1.0,0.5802035726512298,0.38736409585975545,0.13725122392195463,1.0,1.0,0.13304721030042918
274,384,49,0,14,35,0.0,0.5,1.0,0.999714328909975,0.5043463343811362,0.08590506355540327,1.0,1.0,0.1024390243902439
275,342,90,0,0,90,0.0,0.5,1.0,0.6503486625461697,0.6134396881995993,0.13835481512527287,1.0,1.0,0.11607142857142858
276,411,64,0,0,64,0.0,0.5,1.0,1.046248314726553,0.5117095493861845,0.1186505353076164,1.0,1.0,0.11009174311926606
277,250,232,22,0,210,0.0,0.5,1.0,0.0,0.5679638824501873,0.17618825901642846,0.0,1.0,0.1511111111111111
278,482,137,0,137,0,0.0,0.5,1.0,0.9994605553636723,0.6122730643730351,0.19421770701280935,1.0,1.0,0.13157894736842105
279,456,92,0,75,17,0.0,0.5,1.0,0.9994540690529087,0.5823857582955326,0.15617514427213475,1.0,1.0,0.11913357400722022
280,426,70,0,0,70,0.0,0.5,1.0,0.7760146295815401,0.5076121350443653,0.24263913799919962,1.0,1.0,0.1510791366906475
281,430,92,0,0,92,0.0,0.5,1.0,0.9218012771567252,0.6451295523673568,0.16574713056021295,1.0,1.0,0.1225296442687747
282,336,139,0,0,139,0.0,0.5,1.0,0.36270848872808853,0.4592575364088438,0.17734712117068158,1.0,1.0,0.14937759336099585
283,467,61,0,48,13,0.0,0.5,1.0,0.9990294951617178,0.4134359700173746,0.18065260960577192,1.0,1.0,0.13688212927756654
284,353,59,0,0,59,0.0,0.5,1.0,0.626602584463069,0.4764401576507059,0.1516409215909244,1.0,1.0,0.1619047619047619
285,389,33,0,0,33,0.0,0.5,1.0,0.8003308004891242,0.47395043318145824,0.1469147057958903,1.0,1.0,0.13145539906103287
286,382,33,0,0,33,0.0,0.5,1.0,0.7168498898416774,0.6669127337504355,0.13175236021777267,1.0,1.0,0.12735849056603774
287,403,21,0,0,21,0.0,0.5,1.0,0.8176786192092471,0.41590282566545733,0.19210942715942908,1.0,1.0,0.14798206278026907
288,376,46,0,0,46,0.0,0.5,1.0,0.8907836365596703,0.6785009961784703,0.1009595186963875,1.0,1.0,0.10050251256281408
289,414,115,0,0,115,0.0,0.5,1.0,0.7135263880397069,0.553661763620171,0.11681980446408174,1.0,1.0,0.09230769230769231
290,479,100,0,0,100,0.0,0.5,1.0,0.9592099134369271,0.481447211393049,0.20427031651129726,1.0,1.0,0.14675767918088736
291,372,177,0,0,177,0.0,0.5,1.0,0.44774802349717274,0.7105088305962731,0.23777680912526733,1.0,1.0,0.18490566037735848
292,486,89,0,39,50,0.0,0.5,1.0,0.9995921287332817,0.4650889472086477,0.18109302405031993,1.0,1.0,0.1213235294117647
293,396,101,0,0,101,0.0,0.5,1.0,0.650922882648415,0.8653353827052748,0.1542530068355035,1.0,1.0,0.145748987854251
294,419,70,0,0,70,0.0,0.5,1.0,1.05003212363902,0.130614662705232,0.1517665592751253,1.0,1.0,0.11522633744855967
295,242,198,16,0,182,0.0,0.5,1.0,0.0,0.6038217470035099,0.19136820622923054,0.0,1.0,0.18518518518518517
296,453,75,0,73,2,0.0,0.5,1.0,0.9999688621419961,0.620576293633133,0.15070622789419963,1.0,1.0,0.12734082397003746
297,424,18,0,0,18,0.0,0.5,1.0,0.9854252092397227,0.38645074783123085,0.1359174613832145,1.0,1.0,0.11607142857142858
298,341,70,0,0,70,0.0,0.5,1.0,0.6376118107668082,0.6777105084559256,0.0870107167737405,1.0,1.0,0.09900990099009901
299,409,39,0,1,38,0.0,0.5,1.0,0.9960649192879567,0.3996272700594926,0.18644900251167715,1.0,1.0,0.18502202643171806
